tripduration,starttime,stoptime,startStationId,startStationName,startStationLatitude,startStationLongitude,endStationId,endStationName,endStationLatitude,endStationLongitude,bikeid,name_localizedValue0,usertype,birth year,gender
280,2018-05-01 07:41:09,2018-05-01 07:45:49,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26315,Annual Membership,Subscriber,1982,2
478,2018-05-01 07:41:22,2018-05-01 07:49:20,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,29530,Join Citi Bike for $14.95/month,Subscriber,1964,1
226,2018-05-01 07:42:36,2018-05-01 07:46:22,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33632,Annual Membership,Subscriber,1956,1
631,2018-05-01 07:43:26,2018-05-01 07:53:57,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,33591,Annual Membership,Subscriber,1983,1
358,2018-05-01 07:44:14,2018-05-01 07:50:12,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,33648,Annual Membership from Citi Bike App,Subscriber,1957,1
229,2018-05-01 07:45:00,2018-05-01 07:48:49,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26210,Annual Membership,Subscriber,1986,1
699,2018-05-01 07:45:27,2018-05-01 07:57:07,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3214,Essex Light Rail,40.7127742,-74.0364857,33562,Single Ride,Customer,NULL,0
310,2018-05-01 07:48:16,2018-05-01 07:53:27,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29596,Annual Membership,Subscriber,1992,1
486,2018-05-01 07:48:18,2018-05-01 07:56:25,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3183,Exchange Place,40.7162469,-74.0334588,26274,$25 Off Annual Membership,Subscriber,1987,2
517,2018-05-01 07:48:22,2018-05-01 07:56:59,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,33630,Annual Membership,Subscriber,1977,1
286,2018-05-01 07:48:38,2018-05-01 07:53:25,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33594,Annual Membership,Subscriber,1970,1
751,2018-05-01 07:48:47,2018-05-01 08:01:18,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73074262530658,-74.06378388404846,26241,Annual Membership,Subscriber,1962,2
278,2018-05-01 07:49:08,2018-05-01 07:53:47,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,29244,$25 Off Annual Membership,Subscriber,1988,2
261,2018-05-01 07:49:40,2018-05-01 07:54:02,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33581,Annual Membership,Subscriber,1958,1
269,2018-05-01 07:50:14,2018-05-01 07:54:44,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29121,Annual Membership,Subscriber,1971,2
151,2018-05-01 07:51:15,2018-05-01 07:53:47,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.748715945380226,-74.04044330120087,29205,JCBS Employee,Subscriber,1989,1
1020,2018-05-01 07:51:18,2018-05-01 08:08:19,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.73074262530658,-74.06378388404846,29593,Annual Membership,Subscriber,1971,2
263,2018-05-01 07:51:39,2018-05-01 07:56:02,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175522,26212,Annual Membership from Citi Bike App,Subscriber,1984,1
334,2018-05-01 07:52:39,2018-05-01 07:58:14,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,26178,24 Hour,Customer,NULL,0
478,2018-05-01 07:53:13,2018-05-01 08:01:12,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,29644,Annual Membership,Subscriber,1956,1
232,2018-05-01 07:53:26,2018-05-01 07:57:18,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,29520,Annual Membership,Subscriber,1990,1
270,2018-05-01 07:54:10,2018-05-01 07:58:41,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26288,Annual Membership,Subscriber,1986,2
432,2018-05-01 07:55:34,2018-05-01 08:02:47,3203,Hamilton Park,40.727595966,-74.044247311,3639,Harborside,40.7192517,-74.034234,29681,Annual Membership,Subscriber,1966,1
222,2018-05-01 07:55:48,2018-05-01 07:59:30,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,33569,Annual Membership,Subscriber,1988,1
278,2018-05-01 07:55:50,2018-05-01 08:00:29,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26203,Annual Membership,Subscriber,1989,2
209,2018-05-01 07:56:32,2018-05-01 08:00:01,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29269,Annual Membership,Subscriber,1971,1
486,2018-05-01 07:57:51,2018-05-01 08:05:57,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29669,Annual Membership,Subscriber,1988,1
245,2018-05-01 07:58:00,2018-05-01 08:02:06,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26212,Annual Membership,Subscriber,1986,1
345,2018-05-01 07:58:33,2018-05-01 08:04:19,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29654,Annual Membership,Subscriber,1988,2
267,2018-05-01 07:58:50,2018-05-01 08:03:18,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3273,Manila & 1st,40.721650724879986,-74.04288411140442,26207,Annual Membership from Citi Bike App,Subscriber,1989,1
222,2018-05-01 07:58:51,2018-05-01 08:02:34,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26192,Annual Membership,Subscriber,1989,1
186,2018-05-01 07:59:27,2018-05-01 08:02:34,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29634,Annual Membership,Subscriber,1970,1
394,2018-05-01 08:00:15,2018-05-01 08:06:49,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29572,$25 Off Annual Membership,Subscriber,1981,2
479,2018-05-01 08:00:23,2018-05-01 08:08:23,3209,Brunswick St,40.7241765,-74.0506564,3214,Essex Light Rail,40.7127742,-74.0364857,26295,Annual Membership,Subscriber,1994,1
255,2018-05-01 08:00:34,2018-05-01 08:04:49,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29272,Annual Membership,Subscriber,1983,2
282,2018-05-01 08:00:38,2018-05-01 08:05:21,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26297,Join Citi Bike for $14.95/month,Subscriber,1973,1
852,2018-05-01 08:00:45,2018-05-01 08:14:57,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73074262530658,-74.06378388404846,33608,Annual Membership,Subscriber,1978,1
205,2018-05-01 08:00:54,2018-05-01 08:04:20,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29525,Annual Membership,Subscriber,1975,1
272,2018-05-01 08:00:57,2018-05-01 08:05:29,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29641,Join Citi Bike for $14.95/month,Subscriber,1956,1
254,2018-05-01 08:01:03,2018-05-01 08:05:17,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3273,Manila & 1st,40.721650724879986,-74.04288411140442,26249,Join Citi Bike for $14.95/month,Subscriber,1988,1
225,2018-05-01 08:01:39,2018-05-01 08:05:24,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.734961020009514,-74.0595030784607,29635,Annual Membership,Subscriber,1979,1
176,2018-05-01 08:01:49,2018-05-01 08:04:45,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.721650724879986,-74.04288411140442,29595,Annual Membership,Subscriber,1961,2
238,2018-05-01 08:01:52,2018-05-01 08:05:51,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26240,Annual Membership,Subscriber,1982,1
506,2018-05-01 08:01:55,2018-05-01 08:10:21,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29579,Annual Membership,Subscriber,1982,1
436,2018-05-01 08:02:05,2018-05-01 08:09:21,3195,Sip Ave,40.73074262530658,-74.06378388404846,3679,Bergen Ave,40.722103786686034,-74.07145500183105,26172,Annual Membership,Subscriber,1979,1
704,2018-05-01 08:02:12,2018-05-01 08:13:56,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3183,Exchange Place,40.7162469,-74.0334588,26159,Annual Membership,Subscriber,1974,1
188,2018-05-01 08:02:14,2018-05-01 08:05:22,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33621,Annual Membership,Subscriber,1985,1
472,2018-05-01 08:02:36,2018-05-01 08:10:28,3481,York St,40.71649,-74.04105,3209,Brunswick St,40.7241765,-74.0506564,26160,Annual Membership,Subscriber,1985,1
246,2018-05-01 08:03:00,2018-05-01 08:07:07,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26228,Annual Membership,Subscriber,1977,2
475,2018-05-01 08:03:11,2018-05-01 08:11:07,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,29656,Annual Membership,Subscriber,1966,2
244,2018-05-01 08:03:34,2018-05-01 08:07:38,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3183,Exchange Place,40.7162469,-74.0334588,26189,Annual Membership,Subscriber,1980,1
705,2018-05-01 08:04:11,2018-05-01 08:15:56,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3640,Journal Square,40.73367,-74.0625,26225,Citi Bike Annual Membership,Subscriber,1984,1
412,2018-05-01 08:04:49,2018-05-01 08:11:41,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,26213,Annual Membership from Citi Bike App,Subscriber,1992,1
257,2018-05-01 08:05:17,2018-05-01 08:09:34,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,33607,Annual Membership,Subscriber,1992,1
232,2018-05-01 08:05:59,2018-05-01 08:09:52,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,33618,Annual Membership,Subscriber,1963,1
217,2018-05-01 08:06:10,2018-05-01 08:09:47,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,29280,Join Citi Bike for $14.95/month,Subscriber,1974,1
225,2018-05-01 08:06:16,2018-05-01 08:10:02,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,33575,Annual Membership,Subscriber,1994,1
319,2018-05-01 08:06:36,2018-05-01 08:11:55,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,29620,Annual Membership,Subscriber,1968,1
482,2018-05-01 08:06:46,2018-05-01 08:14:48,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33656,Annual Membership,Subscriber,1954,2
281,2018-05-01 08:06:58,2018-05-01 08:11:40,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,33649,Annual Membership,Subscriber,1964,1
432,2018-05-01 08:07:08,2018-05-01 08:14:21,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33647,Join Citi Bike for $14.95/month,Subscriber,1969,1
1384,2018-05-01 08:07:19,2018-05-01 08:30:24,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3183,Exchange Place,40.7162469,-74.0334588,29508,Join Citi Bike for $14.95/month,Subscriber,1976,1
865,2018-05-01 08:07:57,2018-05-01 08:22:22,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,29606,Annual Membership,Subscriber,1977,1
632,2018-05-01 08:08:19,2018-05-01 08:18:52,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33572,FREE Bonus Month with Annual Membership,Subscriber,1983,1
563,2018-05-01 08:08:26,2018-05-01 08:17:50,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,29293,Annual Membership,Subscriber,1986,1
218,2018-05-01 08:08:32,2018-05-01 08:12:10,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,33640,$25 Off Annual Membership,Subscriber,1990,1
224,2018-05-01 08:09:21,2018-05-01 08:13:06,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,33652,Annual Membership,Subscriber,1970,1
215,2018-05-01 08:10:14,2018-05-01 08:13:49,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29127,$25 Off Annual Membership,Subscriber,1994,1
256,2018-05-01 08:10:27,2018-05-01 08:14:44,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29616,Annual Membership,Subscriber,1984,1
239,2018-05-01 08:10:31,2018-05-01 08:14:31,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29671,Annual Membership,Subscriber,1959,1
533,2018-05-01 08:12:53,2018-05-01 08:21:46,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3202,Newport PATH,40.7272235,-74.0337589,29667,$25 Off Annual Membership,Subscriber,1990,1
837,2018-05-01 08:12:54,2018-05-01 08:26:52,3207,Oakland Ave,40.7376037,-74.0524783,3214,Essex Light Rail,40.7127742,-74.0364857,26217,Annual Membership from Citi Bike App,Subscriber,1992,2
241,2018-05-01 08:13:28,2018-05-01 08:17:29,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26227,Annual Membership,Subscriber,1981,1
153,2018-05-01 08:13:45,2018-05-01 08:16:19,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,26211,$25 Off Annual Membership,Subscriber,NULL,0
248,2018-05-01 08:13:49,2018-05-01 08:17:58,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.7177325,-74.043845,29294,$25 Off Annual Membership,Subscriber,1975,1
188,2018-05-01 08:13:55,2018-05-01 08:17:03,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33554,Annual Membership,Subscriber,1969,1
73,2018-05-01 08:13:58,2018-05-01 08:15:12,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29288,Annual Membership,Subscriber,1975,1
227,2018-05-01 08:14:02,2018-05-01 08:17:50,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26160,Annual Membership,Subscriber,1990,1
438,2018-05-01 08:14:20,2018-05-01 08:21:38,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,29260,Annual Membership from Citi Bike App,Subscriber,1979,1
911,2018-05-01 08:14:41,2018-05-01 08:29:52,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3202,Newport PATH,40.7272235,-74.0337589,26182,$25 Off Annual Membership,Subscriber,1982,1
231,2018-05-01 08:15:02,2018-05-01 08:18:54,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26291,Annual Membership,Subscriber,1981,1
605,2018-05-01 08:15:21,2018-05-01 08:25:26,3213,Van Vorst Park,40.71848892,-74.047726625,3206,Hilltop,40.7311689,-74.0575736,29249,Annual Membership,Subscriber,1986,1
239,2018-05-01 08:15:26,2018-05-01 08:19:25,3212,Christ Hospital,40.734785818,-74.050443636,3206,Hilltop,40.7311689,-74.0575736,29477,Annual Membership,Subscriber,1981,1
303,2018-05-01 08:15:39,2018-05-01 08:20:43,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,33659,Annual Membership,Subscriber,1971,1
351,2018-05-01 08:15:40,2018-05-01 08:21:31,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.7127742,-74.0364857,26308,Annual Membership,Subscriber,1986,1
454,2018-05-01 08:15:59,2018-05-01 08:23:34,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3638,Washington St,40.7242941,-74.0354826,26263,Annual Membership,Subscriber,1971,1
318,2018-05-01 08:16:48,2018-05-01 08:22:06,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26235,$25 Off Annual Membership,Subscriber,1981,2
2198,2018-05-01 08:17:07,2018-05-01 08:53:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,26257,Annual Membership,Subscriber,1977,1
255,2018-05-01 08:17:11,2018-05-01 08:21:26,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,29240,Annual Membership,Subscriber,1985,1
4929,2018-05-01 08:17:21,2018-05-01 09:39:31,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29520,24 Hour,Customer,NULL,0
329,2018-05-01 08:17:37,2018-05-01 08:23:07,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3183,Exchange Place,40.7162469,-74.0334588,29595,Join Citi Bike for $14.95/month,Subscriber,1980,1
182,2018-05-01 08:18:04,2018-05-01 08:21:07,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29512,Annual Membership,Subscriber,1984,1
233,2018-05-01 08:18:12,2018-05-01 08:22:06,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26152,Annual Membership,Subscriber,1960,1
275,2018-05-01 08:18:24,2018-05-01 08:22:59,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26285,Annual Membership,Subscriber,1971,1
325,2018-05-01 08:19:11,2018-05-01 08:24:37,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26303,$25 Off Annual Membership,Subscriber,1991,1
521,2018-05-01 08:20:06,2018-05-01 08:28:48,3212,Christ Hospital,40.734785818,-74.050443636,3273,Manila & 1st,40.721650724879986,-74.04288411140442,29266,$25 Off Annual Membership,Subscriber,NULL,0
209,2018-05-01 08:20:41,2018-05-01 08:24:11,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,29485,Annual Membership,Subscriber,1985,1
487,2018-05-01 08:20:50,2018-05-01 08:28:58,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,26286,Annual Membership,Subscriber,1995,2
292,2018-05-01 08:21:09,2018-05-01 08:26:02,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3183,Exchange Place,40.7162469,-74.0334588,33623,Join Citi Bike for $14.95/month,Subscriber,1976,1
669,2018-05-01 08:21:44,2018-05-01 08:32:54,3207,Oakland Ave,40.7376037,-74.0524783,3202,Newport PATH,40.7272235,-74.0337589,26248,Annual Membership from Citi Bike App,Subscriber,1993,1
117,2018-05-01 08:22:15,2018-05-01 08:24:13,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29623,$25 Off Annual Membership,Subscriber,1981,1
372,2018-05-01 08:22:21,2018-05-01 08:28:33,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,26209,Annual Membership,Subscriber,1989,1
262,2018-05-01 08:22:49,2018-05-01 08:27:12,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26312,Annual Membership,Subscriber,1983,1
138,2018-05-01 08:23:14,2018-05-01 08:25:32,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33590,Citi Bike Annual Membership,Subscriber,1984,2
224,2018-05-01 08:23:14,2018-05-01 08:26:59,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33657,Annual Membership from Citi Bike App,Subscriber,1984,1
